job_title,company_name,url,description
Technical Service Engineer with verification,Cytiva,https://www.linkedin.com/jobs/view/3972129846,"About the jobBe part of something altogether life-changing!Working at Cytiva means being at the forefront of providing new solutions to transform human health. Our incredible customers undertake life-saving activities ranging from fundamental biological research to developing innovative vaccines, new medicines, and cell and gene therapies.At Cytiva you will be able to continuously improve yourself and us – working on challenges that truly matter with people that care for each other, our customers, and their patients. With associates across 40+ countries, Cytiva is a place where every day is a learning opportunity – so you can grow your career and expand your skills in the long term.Forming part of the Biotechnology segment at Danaher, we bring together dedicated technical expertise and talent to develop the next generation of life-changing therapeutics.This highly dynamic role’s main focus will be to provide service support to Cytiva’s customers in Australia. You will be working on Cytiva’s Single Use Bioprocessing equipment like AKTA ready and AKTA readyflux as well as Xcellerex (Bioreactor and Mixer) systems located in GMP facilities across ANZ. In addition, you will be working on our flagship lab-scale AKTA systems like the AKTA Pure, Go and Avant!In this role, you will have the opportunity to:The initial focus of the role will be to become an expert on working on our equipment in regulated environments. This will include performing preventative maintenance and level 1 troubleshooting and repair jobs on Bioprocess scale systems.You will become an expert on performing qualification (IQOQ) of new systems during the first 12months in the job.Become familiar with our digital and automation offerings (UNICORN, Figurate, Chronicle, OptiRun Connect) to eventually deliver, install and maintain these on site.Communicate and partner with teammates and colleagues to learn, advance your skill set and become an expert yourself!Keep up to date on administrative responsibilities such as maintaining customer service logs and internal service records in a timely manner, ordering repair parts, and managing cycle times, manage calibration records for tools, manage trunk stock.Participating in sales opportunities such as contract renewals and assist with promoting and implementing revenue generating programs.You will be responsible for delivering on-time & best in class scheduled maintenance services and installs of new equipment. You will learn from & work alongside experienced Field Engineers. You will be supporting Cytiva’s customers throughout ANZ, so you will get to travel lots & experience the various GMP environments that our instruments are used in! You will be part of a very successful team & work in an exciting & booming industry! If you are looking for a challenge and a successful career path in the BioPharma services industry, this is the role for you!The essential requirements of the job include:We are looking for someone with >2yrs of biomedical or life science field experience.As this role will be focusing on customers producing critical therapeutic drugs you will require a high attention to detail and have a desire to become an expert in working in GMP environments.You are willing to support some key customers after-hours by being on-call during certain periods.You have strong hands-on technical experience.You are good with computers and can easily setup and troubleshoot networks.It is essential that you have amazing communication and customer-oriented skills.You are a team player but can also work independently and remotely and are someone who takes initiative!You have a passion to work in the Biotechnology research industry and want to make a difference.Ability to travel away from your home state for about 50% of the time is essential. This travel will be to do maintenance and installation jobs across all states, training at various training centres and do on the job training with other engineers.Should possess a valid driving licenceAt Danaher we bring together science, technology and operational capabilities to accelerate the real-life impact of tomorrow’s science and technology. We partner with customers across the globe to help them solve their most complex challenges, architecting solutions that bring the power of science to life. Our global teams are pioneering what’s next across Life Sciences, Diagnostics, Biotechnology and beyond. For more information, visitwww.danaher.com.At Danaher, we value diversity and the existence of similarities and differences, both visible and not, found in our workforce, workplace and throughout the markets we serve. Our associates, customers and shareholders contribute unique and different perspectives as a result of these diverse attributes."
Water Resources Engineer,Rarekind,https://www.linkedin.com/jobs/view/3994386369,"About the jobAre you an experienced Water Engineer ready to make your mark?Your new gig has been behind some impressive projects, making waves in strategic engineering and stormwater management.With over 40 years of success in Greater Sydney, this organisation has played a pivotal role in both the public and private sectors, designing, managing, and delivering ground-breaking land development projects.Imagine working alongside experienced mentors, from dynamic boardroom discussions to hands-on project implementations, all geared towards your professional growth.Based in the vibrant Penrith CBD, with a state-of-the-art office offers with ample parking, excellent public transport access, and nearby cafes and shopping centres. You’re spoilt for choice.What you’ll bring:As the Water Resources Engineer, you’ll support clients and their projects—ranging from land developers to government agencies—with a comprehensive range of engineering services to manage flooding risk and stormwater through investigations, modeling, design, mapping and reporting.You'll bring 2-3 years of experience in assisting in the preparation and maintenance of project plans and monitoring the progress to achieve TCQ objectives. If you have experience in supporting in the financial and operational reports, that's attractive too.You'll focus on creating innovative solutions in hydrological, hydraulic and water quality modeling, using your proficiency in tools like MUSIC, DRAINS, TUFLOW, HEC-RAS and QGIS.The opportunity to dive right into hydrological and hydraulic modeling, leveraging your background in urban development to make an immediate impact. This is your chance to flex your skills working with local government, or even a consulting firm. You'll hit the ground running. But at the same time, ample support and mentoring around you too.Client liaison, communication and collaboration is a strong suite of yours. You like to contribute ideas, demonstrate your experience to others. Is growth important to you? If so, you're in the right place. With countless opportunities to grow in this environment, stepping into a Senior, maybe even a Principle Engineer role one day might be your cup of tea.You'll be supported by your direct team of 5 other Water Resource Engineers- one of the Seniors who you'll work very closely with, 3 others Engineers and of course, the Lead; who is here to see and help your career shine even more. Outside of this, you'll have a total of 75 staff across the business, where you’ll find a collaborative and supportive environment waiting for you.Your new organisation:A trusted and highly respected partner in providing innovative Civil Engineering and Project Management services, for Land Development and Infrastructure projects is just a small snippet of who they are. It’s the people. The culture. The environment. They’ve built a strong reputation across the Greater Sydney region over the last 40 years.Your next steps:If you have a CV, click ‘apply’ to be immediately considered.If you don’t have an up-to-date CV, reach out via one of the following channels:LinkedIn:www.linkedin.com/in/oliviaellermanEmail:oellerman@rarekind.com.au"
Senior Cloud Engineer with verification,Cover-More Group,https://www.linkedin.com/jobs/view/3974743833,"About the jobJob DescriptionCover-More Group helps people travel safely across the globe every day. We are there at every step of a traveller’s journey, to keep them safe and help them out if something goes wrong. We are committed to providing reliable, fast, flexible and bespoke services for our customers as well as the many well-known brands we partner with, such as travel agencies, airlines, banks and major sporting clubs!The role of the Senior Cloud Engineer is to coach and mentor all Cloud Engineers across Cover-More Group as well as driving best practice across our Cloud environment. This role will also be the most senior technical escalation for operational issues and project delivery.A Bit About YouYou’ll have experience as a Senior Systems or Cloud Engineer within a global companyYou’ll have experience in supporting, troubleshooting, setting up and migrating Windows based workloadsYou’ll have experience with on-prem/Office 365/AWS infrastructure workloadsYou’ll have the ability to effectively prioritise and execute in a high-pressure environmentYou’ll bring strong scripting and automation skillsYou’ll have experience working in Cloud Native environmentsA Bit About The JobYou’ll act as the AWS SME for the businessYou’ll manage on site & remote resolution of server/system issuesYou’ll act as a technical interface for end user client issuesYou’ll manage disaster recoveryYou’ll manage a blend of BAU and project based workYou’ll be coaching and mentoring junior engineers across the businessYou’ll have a say in setting up and designing our global platformsYou’ll work in a senior capacity and liaise with a wide range of stakeholders within the businessWhy pick us?There’s no one size fits all option when it comes to flexibility, it looks to us the same as it does to you so let us know how we can accommodate youWe’ll care for you like we do our customers and when you need us, we will be thereWe’ll help you keep travelling in your career, oh and quite literally with free travel insurance for you and your partnerWe’ll provide you with supportive management who have your back and want you to succeedWe’ll support you to grow with unlimited learning opportunitiesWe respect who you are and thoroughly embrace diversity, so whatever walk of life you wander, you do you and come as you are…we’ve got you!"
Quality Engineer with verification,Wärtsilä,https://www.linkedin.com/jobs/view/3989062600,"About the jobWärtsilä is an innovative technology company known for being a forerunner in the Marine and Energy markets. Every day, we – Wärtsilians - put our hearts and minds into turning Wärtsilä's purpose of enabling sustainable societies through innovation in technology and services into reality. Our ultimate aim is to provide increased value to both our customers and society. New, game-changing ideas and continuous improvement have been part of our DNA since 1834. Together, we can create new business opportunities and more sustainable future that we can all be proud of.We want to transition the world towards a decarbonised and sustainable future. By pushing the boundaries of engineering and technology, we can make it work. We are always on the lookout for future-oriented talent – want to join the ride?Your Main Responsibilities AreFollow up and maintain the Wärtsilä ITP (inspection and test plan) for the project.Maintain the SQAD (Site Quality Assurance Documentation) at site as part of the ITP plan.Arrange the quality inspections and related inspection procedures for the site including methods of inspection and related method statements and inspection records.Check and ensure the prevailing standards, statutory and contractual requirements for the specific jobsite are followed and fulfilled.Maintain and organize the quality documentation and records at site and in DCM or other agreed documentation system in the project.Report and maintain all non-conformities from the jobsite and process them as an internal report together with the site team members to NC systems (DCM).Participate in handling of contractual punch list / open items lists for the project delivery in concern if required.Communicate and support to subcontractors and vendors for non-conformities and deviating quality issues.Communicate and support to internal stakeholders (supplies, engineering).You will shine in this role when you have:B.Sc. or M.Sc. in engineering (or similar)Good communication skills in English, with people from different cultures and backgroundsEngaging way of working with peopleA background in Project Quality is seen as a big benefitComfortable with taking ownership of tasks to bring issues to a resolutionFamiliar with using Microsoft Office appsGood with reporting an analyzing skillTeamworking skills that can extend beyond your own teamContinuous improvement-oriented approachWilling to travelWhy you and usWe have an amazing team and a clear purpose to exist. We are passionate about the work we do and hope to find a colleague with a shared passion for smart technologies and a sustainable future.All our employees are encouraged to utilise the variety of training activities, learning solutions and self-study materials that we have to offer which supports the opportunity to further develop your talents and competencies within a very global working environment, in an ambitious and growth orientated organisation.Contact & next stepsDoes this sound like the job for you? If yes, we hope to hear from you before the application 9th August 2024 by submitting your application through our careers portal. Are you still wondering if you should apply and would like to get something clarified? Please reach out to Tomasz Kolybro, Manager,ES&O Site Mgmt&Commissioning EU&Asia (tomasz.kolybko@wartsila.com) with any questions related to this position. (only for questions from direct job applicants, applications through email will not be recorded or responded to)Please apply by 16th August 2024 at 23:59 Australian Standard Time. Our recruiting tool recognizes the time zone where the job ad has been published and closes the application period according to same time zone.Last application date: 16/08/2024At Wärtsilä we value, respect and embrace all our differences, and are committed to diversity, inclusion and equal employment opportunities; everyone can be their true self and succeed based on their job-relevant merits and abilities.This is WärtsiläWärtsilä is a global leader in innovative technologies and lifecycle solutions for the marine and energy markets. Our team of 17,800 professionals, in more than 280 locations in 79 countries, shape the decarbonisation transformation of our industries across the globe. Read more onwww.wartsila.com."
Manufacturing Industrial Process Engineer,Light & Wonder,https://www.linkedin.com/jobs/view/3955293694,"About the jobGaming:Welcome to the world of land-based gaming. At Light & Wonder, it’s all about the games, and our Gaming team builds cutting-edge technology, products, and content for the most iconic casinos and operators across the globe.Position SummaryWho we are?With a team of over 6,000 passionate individuals, Light and Wonder is at the forefront of innovation in the gaming industry. Our three unique businesses units work seamlessly together to build cutting-edge technology, develop jaw-dropping digital gaming content, and support the success of iconic casinos, operators, and online gaming providers across the globe. We are now seeking a highly skilled and experienced Senior Manufacturing/Industrial Process Engineer to join our dynamic team.Position Overview:Reporting to the ANZ Operations Director you will play a crucial role in optimizing our manufacturing processes, driving operational efficiency, and leading continuous improvement initiatives.You will oversee the design, development, and implementation of manufacturing systems, ensuring quality standards, and providing technical guidance to the engineering team.You will also be responsible for leading and managing cross-functional teams, driving continuous improvement initiatives, including Lean Six Sigma methodologies, process automation, and cost reduction efforts.Key Responsibilities:Develop and implement manufacturing strategies and processes to optimize productivity, efficiency, and quality within the organization.Lead and manage cross-functional teams to drive continuous improvement initiatives, including Lean Six Sigma methodologies, process automation, and cost reduction efforts.Evaluate existing manufacturing systems, identify areas for improvement, and propose innovative solutions to enhance overall operational performance.Collaborate with product development teams to ensure manufacturability and cost-effectiveness of new product designs.Analyze production data, identify bottlenecks, and implement corrective actions to improve cycle time, throughput, and overall equipment effectiveness (OEE).Establish and maintain key performance indicators (KPIs) to measure manufacturing performance, track progress, and identify opportunities for improvement.Provide technical expertise and guidance to the engineering team on complex manufacturing and industrial engineering projects.Develop and maintain documentation, including standard operating procedures (SOPs), work instructions, and engineering specifications.Stay updated with the latest industry trends, technologies, and best practices in manufacturing and industrial engineering, and incorporate them into the organization's processes and strategies.Mentor and train junior engineers, promoting their professional growth and fostering a culture of continuous learning within the team.Knowledge, Skills and Abilities:Bachelor's Degree in Manufacturing Engineering, Industrial Engineering, Mechanical Engineering, or a related field. A Master's degree is preferred.Extensive experience (6+ years) in manufacturing engineering or industrial engineering roles, preferably in a leadership capacity (or equivalent experience).Proven track record of driving process improvements, cost reductions, and efficiency gains in a manufacturing environment.Strong knowledge of Lean Six Sigma principles, methodologies, and tools.Proficiency in manufacturing process design, layout optimization, and production planning.Experience with manufacturing systems and technologies, such as computer-aided design (CAD), computer-aided manufacturing (CAM), and enterprise resource planning (ERP) systems.Excellent project management skills, with the ability to prioritize tasks, manage multiple projects simultaneously, and meet project deadlines.Strong analytical and problem-solving abilities, with a data-driven approach to decision-making.Excellent communication and interpersonal skills, with the ability to collaborate effectively with cross-functional teams and stakeholders at all levels of the organization.Knowledge of regulatory requirements and quality standards related to manufacturing processes, such as ISO 9001.Why Join Us?Australia LnW hosts the current No #1 game Dragon Train smashing goals across the globe. Join at this exciting time and be part of the journey ahead..Exceptional Talent: Join forces with some of the brightest minds in the industry and unleash your full potential.Global Impact: Be part of a truly global team and make your mark on the gaming landscape worldwide.Innovative Culture: Innovation is in our DNA. Join a team that thrives on pushing boundaries, embracing new technologies, and redefining what's possible in gaming.Endless Opportunities: Whether you're a seasoned industry professional or just starting your career, Light & Wonder offers endless opportunities for growth, development, and advancement. With a wide range of roles and career paths available, the possibilities are limitless.Positive Impact: Beyond creating unforgettable gaming experiences, Light & Wonder is committed to making a positive impact on the world. Join us in supporting charitable initiatives, promoting diversity and inclusion, and giving back to the communities where we live and work.Passionate Community: Join a community of passionate gamers and industry professionals who share your love for gaming and commitment to excellence.Want to know what else you get?Competitive salary and benefits packageFlexible / Hybrid working arrangementsCompany paid parental leaveFree onsite Gym in our impressive offices in Silverwater with plenty of onsite parkingAccess to LinkedIn learning suiteNovated car leasingRewards & Recognition ProgramEmployee wellness programsCompany-sponsored events and activitiesJoin Us Today!If you're ready to take your career to the next level and be part of a team that's shaping the future of gaming, we want to hear from you! Explore our current openings and apply now to join the game-changing team at Light and Wonder.Light and Wonder is an equal opportunity employer and welcomes applications from all qualified individuals, regardless of race, gender, age, or background. We are committed to creating an inclusive and diverse workplace where everyone feels valued and respected.Working Conditions:The work conditions are representative and typical of similar jobs in comparable organizations.Workplace Health & Safety:Actively co-operate and comply with the company’s WHS Policy and Program to ensure own health and safety and the health and safety of others in the workplace.Ensure compliance with safe work practices.Ensure not to put self and others at risk.Use and maintain equipment properly and ensure that the work area is free of hazards.Report all incidents, injuries and near misses.Report any hazard or accident to the supervisor or manager as soon as it becomes apparent.Advise your manager if you do not believe you have the skills, training or equipment to safely perform your duties.(Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.)The statements herein are intended to describe the general nature and level of work being performed by employees and are not to be construed as an exhaustive list of responsibilities, duties, and skills required of personnel so classified. Furthermore, they do not establish a contract for employment and are subject to change at the discretion of the employer.A workplace where you belong:Light and Wonder are committed to creating an inclusive, positive, and safe environment where our Creators feel valued and respected. Celebrating diversity not only enriches the workplace but also promotes innovation and understanding amongst our Creators. Light & Wonder recognises the importance of embracing diversity and actively encouraging applications from candidates from all backgrounds.When you apply, let us know any reasonable adjustments you may need during the interview process so we can accommodate you."
DevOps Engineer with verification,Valiant Finance,https://www.linkedin.com/jobs/view/3936967914,"About the jobValiant is an innovative, award-winning platform connecting Australian business owners with the finance they need to kick goals. How? With pioneering tech, a diverse lending panel and a talented team, we’ve revolutionised the business lending game.What makes us different?Valiant brings a simplified touch to business finance by making it accessible to Aussie SMEs and streamlining the (traditionally tedious) application process. We work with over 85 leading lenders to wow our clients with a seamless experience—from their initial enquiry through to settling funds.We're currently experiencing rapid growth, and are looking for an experienced DevOps engineer to join our engineering team on a full-time basis. We are looking for a candidate who is passionate about engineering and technology, can solve technical problems and is able to communicate problems and solutions with ease.As a DevOps Engineer focusing on Developer Experience at Valiant, you'll play a crucial role in optimising our development processes, enhancing developer productivity, and ensuring the reliability and scalability of our systems. You'll manage multiple deliverables with a pragmatic approach, collaborating with teams across the organisation using your strong technical and communication skills to deliver in a high-performing and dynamic environment.In addition to this:You'll be working in a small (but growing) fun team that can execute quicklyDesigning, building and deploying infrastructure to meet our growing needsPrioritising the protection of our customer data including encryption at rest and in transit between our various services and partnersAllow us to meet our uptime SLAs for both internal and external usersSupport our global expansion plans while continuing to meet data sovereignty needsDesigning solutions to allow us to automatically scale resources to meet our demand peaks and troughsCollaborate with cross-functional teams to design, implement, and maintain CI/CD pipelines for automated build, test, and deployment processes, streamlining development workflows and accelerating time to productionEstablish and enforce code quality standards and style guides, leveraging tooling and best practices to maintain a high level of code consistency, readability, and maintainabilityDevelop and maintain sandboxes, databases, scripts and tooling to facilitate product demonstrations as well as developer onboardingManaging our incident management processes, owning the uptime metrics for Valiant's systems, ensuring proactive monitoring and alerting to maintain optimal system performance and availabilityRequirements:5+ years of experience in DevOps, DevEx, SysAdmin, or SRE roles, with a strong understanding of software development principlesStrong analytical and problem-solving skills, with the ability to troubleshoot complex issues in distributed systemsExcellent communication and collaboration skills, with a customer-centric mindset and a passion for fostering a positive developer experienceExperience with the majority of technologies / best practices:Developing infrastructure solutions on Heroku, AWS, GCP or AzureDeveloping infrastructure solutions across multiple availability zones and regionsDeveloping infrastructure solutions to maintain high availability SLA'sMaintaining and optimising PostgreSQL databases, including schema and query optimisationWriting infrastructure as code with tools such as Terraform or CloudFormationError tracking and performance monitoring software such as SentryConfiguration management tools and version control systems, such as GithubConfiguring CI /CD pipelines with modern tools such as CircleCI, Cypress and Percy or similarContainerisation, specifically with DockerSecurity and encryption best practicesExperience with REST APIsStrong written and verbal skills i. e. you can communicate problems and solutions with your team with easeBonus points if you have experience with or have attained:Google Cloud, Microsoft Azure or AWS certificationsRuby, Ruby on Rails or similar MVC frameworksApplications running in high-volume production environmentsFinancial services (in particular, lending or corporate finance)Back-end developmentA Computer Science degreeInformation security management certifications such as ISO 27001You’ll love working here if:You’re keen to grow. With ongoing training and development, take your career to the next level and become the best version of yourselfYou enjoy collaboration. Work with a talented and supportive team in a fun, open plan spaceYou’re a bit of a foodie. In the heart of Surry Hills, we’re just moments away from cafes and great eatsYou have awesome ideas. We recognise and reward innovative thinking"
Software Engineer with verification,RecordPoint,https://www.linkedin.com/jobs/view/3907434968,"About the jobRecordPoint is the Data Trust Platform, an Enterprise SaaS giving highly-regulated organizations a competitive edge with safer, more secure, better-managed data.The platform brings calm to the chaotic world of data, letting organizations discover, govern, and control their data for tighter compliance, more efficiency, and less risk.Businesses can trust that their data is accurate, private, and safe everywhere, all the time, for consistent confidence that’s backed by RecordPoint expertise.Our global customer list includes highly-regulated companies and government agencies, like The City of New York, NAB, ASIC, Transport for NSW, Ausgrid, Delaware Life and PG&E.Join a team that cares about engineering excellenceSolve big problems and build for scale across the globeOpportunities to work on market-leading ML/AI technologiesYou will –Engage in hands-on development across full Software Development LifecycleParticipate in the design, delivery and training of RecordPoint solutions to customersSupport our Cloud based SaaS service and build an understanding of the deployment models for both RecordPoint on premises and Cloud based solutionsPerform engineering analysis of product and provide sound decision making for software engineering and product developmentEnsure technical designs are well documented, kept up to date and communicated across the engineering teamEnsure code is maintained and testable through automated testing frameworksKeep abreast of technology trends and incorporate new standards and technology into the product where appropriateWork alongside other engineers, participating in engineering meetings and assisting other team members where requiredDevelop your productivity skills by learning source control, editors, the build system, and other tools as well as testing best practicesDevelop knowledge of a single component of our architectureYou will have -Broad knowledge of core Computer Science concepts.Professional experience working in a development team, crafting and building software using the latest delivery techniquesExperience building a SaaS productExceptional problem solving and troubleshooting skillsSkills for effectively communicating status to the teamA real passion for quality, clean code and continuous improvementAn understanding of architectural concepts and cloud-based solution designA highly dedicated ethos and take end-to-end responsibility of the work you're doingA test-and-learn mindset with an emphasis on curiosity, collaboration and careExhibit RecordPoint's core values, and focuses on understanding and living these valuesAccept feedback graciously and learn from everything you doThe capability to take well-defined sub-tasks and complete these tasksSome of the technologies and patterns we’re working on -.NET Core, .NET Framework, C#, Python, Angular 14+ and TypescriptDistributed systems, microservices, machine learning, event streamingContinuous Delivery & DevOps, Docker, Kubernetes, Serverless, Azure Search, PostgreSQL, Cosmos DB, Terraform, Azure Service Fabric, Azure Service Bus, and Azure Event HubsWhy RecordPoint?Fast-growth Australian-owned companyFlexible work environment and a strong focus on work-life harmonyInnovation is our way of lifePersonal Development budget for all staffAccess to Employee Stock Ownership PlanA brilliant graduate program that provides both mentoring and growth opportunities for allWork on a product that makes a real social-good impact on the worldGlobal opportunities!Learn more about us at https://www.recordpoint.com/about/RecordPoint is an equal opportunity employer. We offer a fast-paced, dedicated, and enjoyable environment, working with some of the best people in the industry.No recruiters please, we've got this one covered."
Project Engineer with verification,Aspen Technology,https://www.linkedin.com/jobs/view/3941841916,"About the jobAspenTech is a global software leader helping industries meet the increasing demand for resources from a rapidly growing population in a profitable and sustainable manner. Our Digital Grid Management software suite, including AspenTech OSI products, helps power and utilities companies achieve superior real-time control, optimization and management for exceptional performance of complex energy networks.The RoleAs Project Engineer located in our Sydney office in Macquarie Park, you will work in our Project Delivery team across Oceania to deploy, configure and support mission critical software that makes the power grid safer, greener and more resilient. Our customers are the region’s leading energy generators, transmitters and distributors, and our commitment is to apply our professional services to implement, improve and support OSI's monarch control systems to ensure safe and reliable performance and world-class customer satisfaction.Your ImpactWork with customers to define project requirements through effective communication and application of engineering and product expertise, and communicate the requirements to other departments as necessary (Project or Product Management, Software development, etc.).Design, build, integrate, test and commission power utility SCADA systems, either for energy transmission (EMS), generation (GMS) or distribution (ADMS) utilities.Perform testing and resolve identified issues during factory and site acceptance testing (FAT/SAT) and regression testing involving product, infrastructure and communications.Assist the troubleshooting and continual improvement of our capability, including local staging and IT infrastructure, as well as delivery, training and support processes.Provide support and technical expertise to sales and solutions engineering teams, if required;What You'll NeedAbility to attend the office in Macquarie Park, Sydney on a flexible basis, and prepared to travel to customer sites across the region when required.Bachelor’s or Master’s degree from an accredited institution in Electrical Engineering, Systems Engineering or related field of engineering.Knowledge of C/C++, Python, relational databases, HTML and XML;Strong technical background in automation and computers. Preferably with more than 2 years of relevant experience in Electric utility industry and/or automation/SCADA project management.Ability and flexibility to travel to domestic and international customer sites for work in customer premise.Excellent organization, interpersonal, communication, reporting and planning skills.Have a natural curiosity and desire to leverage your expertise to develop other team members and improve work environment.Effectively influence others to assist achieve objectives more efficiently.Strong commitment to providing superior customer service.Excellent analytical and problem-solving skills.Genuine interest in technology and improvement."
Data Engineer,GROW Inc,https://www.linkedin.com/jobs/view/3987688527,"About the jobWhether you’re working from home or on your way to the office, chances are you’re probably reading this because you’re seeking a new adventure, or you’re up for a new challenge. GROW Inc might just be that for you!So, who is GROW Inc?Founded in 2016, we’re the Australian FinTech success story you probably haven’t heard about. We’re solving big problems in the Superannuation and Managed Funds industry. The administration platforms (the software that tracks everything to do with your super) are built on things you or your parents would recognise from the glory days of 90’s computing.How are we doing it?We’re solving this by disrupting the wealth management industry with DLTA, our platform built on Distributed Ledger Technology which improves the financial wellbeing of Australians. We’re making Super more timely and information more accessible whilst enabling wealth management companies to offer more cost effective solutions.We’re rebels with a cause. We’re authentic, diverse, and embrace our differences as we continue to put a dent in the universe. We know diversity of thought helps us to build better solutions for our customers which is why we encourage the entire GROW team to bring their whole selves to work each and every day.Job DescriptionAs aData Engineerat GROW, you will own the development and continuous improvement of our data platform capabilities including data pipelines, data lake & warehouse, lakehouse ingestion and integration with reporting & operational systems.Technical Skills:Strong data warehouse development - SQL, Python, Spark, DBT, Databricks. Any experience in test automation using DBT is nice to have.AWS experience is advantageous but happy to consider strong experience with other clouds - Azure and GCP.DevOps experience is highly advantageous.Security & Governance:Build data pipelines and stores that are secure from the startApplies data governance practices upfrontDesign/Architecture:Identify and adopts best practices in data engineering at all levels the processDevelop scalable, robust and pragmatic solutions to problems that provide flexibility without sacrificing simplicityQuality:Develop high-quality data pipelines backed by automated test casesTeamworkCollaborate with the product owner, designers and QA to understand the problems that need solving and work with them on viable solutions.Data EngineeringParticipate in Scrum and understand what a good data engineering process is and seek to improve the status quo. Understand the flow of work into productionParticipate in improving the delivery process (CI/CD)Additional InformationWhy you’ll love working at GROWME Days - Take an extra day off per month (on top of your annual leave) from January to November!Birthday Leave - Take an extra day off per year on your birthday!Weekly Pay Cycle - No more waiting for PayDay!Hybrid Work Arrangement - We have a true hybrid arrangement with no set days in the office!Exciting Discounts - Think movie tickets, gift cards & even electronicsLooking for a job can be stressful and we don’t want you agonising over the wording of your cover letter, so don’t include one. Just make sure your CV is well-written and detailed enough so we can get a better idea of the type of person you are. Even if you don’t meet every single requirement, but you feel inspired to join our mission, we encourage you to send in your application. You never know, you could be the perfect person to join our team!We are a 2024 Circle Back Initiative Employer – we commit to respond to every applicant"
Hydraulic Engineer,CC Pines Pty Ltd,https://www.linkedin.com/jobs/view/3981928640,"About the jobAbout the Company:Opportunity to join a family-friendly commercial construction company with a solid pipeline of work. Develop your career in a role encompassing design and delivery management and enjoy a work-life balance (full-time or part-time opportunity) and career progression.We are an Australian owned, well-established medium-sized construction company. CC Pines has been growing for over 40 years, and we are still growing!Our expertise spans both the Commercial and Government sectors, with a strong focus (40+ projects) collaborating with the Department of Defence alone, as well as operating projects internationally. Our clients include DFAT, NSW State Government and Bureau of Meteorology and US Department of Defence.At CC Pines, we're more than just builders; we're creators of infrastructure, architects of progress, and champions of excellence. Our commitment to delivering outstanding construction projects is unwavering, and our appetite to build an exceptional team is enduring.About the Role:The Hydraulic Engineer plays a crucial role at CC Pines by designing hydraulic systems, performing project engineering duties and achieving quality assurance during installations at various construction sites. This role requires a blend of innovation in hydraulic design and practical problem-solving in real-world construction environments.Your day will look like:Develop detailed hydraulic designs and specifications tailored for construction equipment and operations.Assist the installation and commissioning of hydraulic systems on site, ensuring they meet project specifications and Australian Standards.Ensuring quality of works during installation of hydraulics systems on site.Ensure all hydraulics installations comply with Australian local, state, and federal regulations, industry safety standards and project specifications.Work closely with project managers, architects, and other engineering disciplines to align hydraulics systems with overall project goals.Requirements:Bachelor’s degree in civil engineering, or a related field with a focus on hydraulics (accredited by Engineers Australia if acquired overseas).Minimum of 5 years’ experience in hydraulics engineering, including minimum of 3 years in Australia, specifically in a construction site setting.Proficient in using CAD software and other hydraulics design tools.Strong understanding of the latest hydraulics standards and safety regulations in Australia.What you can look forward to!Flexible Working including hybrid options. We understand work-life balance!Competitive Compensation Packages and excellent benefits.Career and Development opportunities – thrive in a mid-sized, established company that values your personal motivations and career plans.Health, Wellbeing and Financial offerings.We welcome your application, even if you believe that you may not fully meet all the specified skills or requirements!Join us in making a lasting impact at CC Pines.Equal Opportunity at CC Pines: We are a team of innovative professionals with diverse backgrounds and experience. As an Equal Opportunity Employer, we welcome and consider applications from all qualified candidates, regardless of their background. We provide incredible development opportunities and value work life balance, and your wellbeing, so you have time to do the things you love."
